node_id,name,degree,degree_centrality,closeness,betweenness,pagerank
Captain_Marvel_(Khn'nr),Captain Marvel (Khn'nr),3,0.010869565217391304,0.323943661971831,1.1617475385591327e-05,0.0012999131861735512
Devil_Hulk,Devil Hulk,2,0.007246376811594203,0.35658914728682173,1.15244590366655e-05,0.0029096997003075966
Alex_Wilder,Alex Wilder,2,0.007246376811594203,0.32432432432432434,0.0,0.0006964819404760608
Black_Jack_Tarr,Black Jack Tarr,1,0.0036231884057971015,0.30734966592427615,0.0,0.0010190637572338218
Blue_Eagle_(character),Blue Eagle (character),1,0.0036231884057971015,0.31542857142857145,0.0,0.0005300214031699635
Captain_Ultra,Captain Ultra,1,0.0036231884057971015,0.3411619283065513,0.0,0.0005300214031699635
Caretaker_(comics),Caretaker (comics),3,0.010869565217391304,0.32547169811320753,0.0,0.0013646165270827363
Detroit_Steel,Detroit Steel,1,0.0036231884057971015,0.2839506172839506,0.0,0.0005300214031699635
Digitek_(character),Digitek (character),1,0.0036231884057971015,0.3039647577092511,0.0,0.0005300214031699635
Dogpool,Dogpool,1,0.0036231884057971015,0.33093525179856115,0.0,0.0005300214031699635
Dragon_Lord_(character),Dragon Lord (character),2,0.007246376811594203,0.33293124246079614,0.0,0.0011925244810635537
Emrys_Killebrew,Emrys Killebrew,2,0.007246376811594203,0.36268068331143233,0.0,0.0005300214031699635
Enigma_(Marvel_Comics),Enigma (Marvel Comics),1,0.0036231884057971015,0.37347767253044656,0.0,0.0005300214031699635
Ethan_Edwards,Ethan Edwards,1,0.0036231884057971015,0.37347767253044656,0.0,0.0005300214031699635
Force_(comics),Force (comics),1,0.0036231884057971015,0.2713864306784661,0.0,0.0007137078950683978
Helix_(Marvel_Comics),Helix (Marvel Comics),1,0.0036231884057971015,0.37347767253044656,0.0,0.0005300214031699635
Inferno_(Dante_Pertuz),Inferno (Dante Pertuz),3,0.010869565217391304,0.3108108108108108,0.0,0.0005300214031699635
Junior_Juniper,Junior Juniper,2,0.007246376811594203,0.350253807106599,0.0,0.0005300214031699635
Mahr_Vehl,Mahr Vehl,1,0.0036231884057971015,0.2589118198874296,0.0,0.0005300214031699635
Mark_Hazzard:_Merc,Mark Hazzard: Merc,1,0.0036231884057971015,0.2440318302387268,0.0,0.0005300214031699635
Moonglow_(comics),Moonglow (comics),1,0.0036231884057971015,0.3411619283065513,0.0,0.0005300214031699635
Oya_(comics),Oya (comics),3,0.010869565217391304,0.35705045278137126,0.0,0.0005300214031699635
NFL_SuperPro,Phil Grayfield,1,0.0036231884057971015,0.37347767253044656,0.0,0.0005300214031699635
Redneck_(comics),Redneck (comics),1,0.0036231884057971015,0.24753363228699551,0.0,0.0005300214031699635
Ruby_Summers,Ruby Summers,2,0.007246376811594203,0.31542857142857145,0.0,0.0005300214031699635
Scorpio_(Marvel_Comics),Scorpio (Marvel Comics),2,0.007246376811594203,0.39038189533239037,0.0,0.0005300214031699635
Silhouette_(comics),Silhouette (comics),2,0.007246376811594203,0.3812154696132597,0.0,0.0005300214031699635
Solomon_Kane_(comics),Solomon Kane (comics),1,0.0036231884057971015,0.31981460023174973,0.0,0.0005300214031699635
Spider-Man_(Marvel_Mangaverse),Spider-Man (Marvel Mangaverse),3,0.010869565217391304,0.38016528925619836,0.0,0.0005300214031699635
Starr_the_Slayer,Starr the Slayer,3,0.010869565217391304,0.2905263157894737,0.0,0.0012703756256656463
Straw_Man_(comics),Straw Man (comics),2,0.007246376811594203,0.34328358208955223,0.0,0.0005300214031699635
The_Union_(Marvel),The Union (Marvel),2,0.007246376811594203,0.266152362584378,0.0,0.0015324956838962305
The_Witness_(character),The Witness (character),1,0.0036231884057971015,0.24041811846689895,0.0,0.0007552804676590498
Thena,Thena,3,0.010869565217391304,0.2768304914744233,0.0,0.001088571224615398
Thunderbolt_(Marvel_Comics),Thunderbolt (Marvel Comics),2,0.007246376811594203,0.3250883392226148,0.0,0.0005300214031699635
Thunderclap_(comics),Thunderclap (comics),1,0.0036231884057971015,0.37347767253044656,0.0,0.0005300214031699635
Timeslip_(comics),Timeslip (comics),2,0.007246376811594203,0.33495145631067963,0.0,0.0006976106508428525
White_Tiger_(Heroes_for_Hire),White Tiger (Heroes for Hire),3,0.010869565217391304,0.3231850117096019,0.0,0.000796305904299731
